symbol,avg_high,avg_low,avg_amplitude,max_high,max_amplitude,std_amplitude,range_high,range_low,num_records
INCY,75.66086264485624,73.63217649858521,2.0286861462710153,110.37000274658203,10.629997253417969,1.1645056682364592,58.53000259399414,57.10000228881836,1507
FRT,91.11089161829892,89.08339241307154,2.0274992052273633,118.22193369826606,15.395850646784822,1.1119846243766642,65.07442644517444,65.72100709600545,1507
BG,79.37551345064162,77.35137381704186,2.024139633599767,115.54404904956269,9.916130480223941,1.002775333417241,87.243362473413,86.64457515131726,1507
KMB,119.59212252717828,117.56816723378454,2.0239552933937395,145.82283696580234,14.164147013288783,1.157044372657512,49.60596686798959,50.970059706298954,1507
EMN,81.20996063475798,79.2238048813756,1.9861557533823868,111.39595433321195,10.331426747095591,0.9313480903889916,79.58035101352633,80.86895461482999,1507
688166,38.72154052243804,36.73906229068989,1.9824782317481582,122.59,23.129999999999995,1.8084264382459427,104.74000000000001,94.9,1493
BXP,71.683963588006,69.71552351207424,1.9684400759317646,109.69950264538652,11.286813091006131,1.0798061679959254,68.66318933549185,69.49202378575137,1507
SOLV,70.40066585153274,68.46238161694116,1.9382842345915852,96.05000305175781,16.95000457763672,1.2885621653639647,47.52000427246094,38.40999984741211,443
300450,44.2447145379635,42.308552089464385,1.9361624484991171,99.6,9.629999999999995,1.4467993493797386,86.25,82.48,1699
300390,35.1645968216598,33.236774573278396,1.9278222483814007,137.6,23.58,2.508568968741992,132.54999999999998,120.19,1699
DTE,105.74259623778737,103.81982920894626,1.9227670288411054,142.4994243803319,9.439998198200357,0.9841764960410878,83.60034095591962,91.04607775879379,1507
MS,86.06987993624776,84.14893546944002,1.9209444668077609,181.3403340280068,15.591591438372575,1.1256069293262152,156.6595838714539,157.5721820439504,1507
688599,36.16978534418949,34.26792005921539,1.9018652849740934,88.33,13.540000000000006,1.8318971450044754,75.00999999999999,70.66,1351
300699,50.7213713949382,48.824991171277226,1.896380223660977,106.6,12.530000000000001,1.4332104912291237,83.74,76.80000000000001,1699
NRG,58.87361394785162,56.97907322364257,1.89454072420904,180.07776970538657,21.016064278598577,2.025288655919728,161.35622538210998,156.00088125055737,1507
VLTO,97.03924148400013,95.15115370733999,1.8880877766601192,114.35269250410371,9.317261242108714,0.9822867044012439,45.81462814962089,47.66014529725241,562
EMR,91.71654717181013,89.82998765766023,1.8865595141499132,149.03286457228128,12.55001178462311,1.0641954864213927,111.17373348173874,114.29847502191711,1507
600760,51.391424367274865,49.5074161271336,1.8840082401412597,100.15,11.450000000000003,1.5233509506432086,73.84,66.02,1699
RTX,93.65801317215244,91.77785002170246,1.8801631504499838,188.0,10.61651812089228,1.1283622810242,144.1027024841801,147.67016884760812,1507
000538,74.71511545293073,72.8374245115453,1.8776909413854355,163.28,16.25,1.7289258866516755,116.52000000000001,111.32,1689
NTAP,78.53809600938534,76.66560839908723,1.8724876102980914,132.11366604387797,14.474465592093154,1.121112532147739,100.10171214207205,99.50957110892912,1507
SBUX,88.4103025364079,86.54162786581603,1.8686746705918718,115.04320087338773,10.969552956700014,0.9697011161656851,64.52281849605725,68.44494163446038,1507
300438,34.52374041297936,32.65871386430678,1.8650265486725666,98.47,14.370000000000005,1.6522689456960957,83.78,78.11999999999999,1695
PRU,86.79203913250352,84.92793747766198,1.864101654841546,124.10519649403757,11.86489042686695,0.9481040086775167,92.73066394519739,94.07678632961469,1507
GEHC,78.35719846188043,76.50317793954248,1.8540205223379491,94.62685389454592,10.727411736015199,1.0615210122259284,36.909791516616224,39.444629382225244,762
HOOD,33.671118794208596,31.825706592237058,1.84541220197154,153.86000061035156,30.599998474121094,2.4009344549882736,146.72000074386597,140.49000310897827,1111
UBER,52.6488368319769,50.81160514593599,1.8372316860409075,101.98999786376953,8.450004577636719,0.9797915470623293,84.18999862670898,84.87499904632568,1507
603816,47.022908554572275,45.18796460176991,1.83494395280236,91.2,7.920000000000002,1.1698453039640728,69.18,66.77,1695
301358,40.743418439716315,38.910936170212764,1.8324822695035459,90.91,13.470000000000006,1.530671180845196,66.6,61.239999999999995,705
LW,72.01091308339856,70.18976931755489,1.821143765843682,110.72503816749501,13.877658676387114,1.0621828176835522,68.76485861616294,72.66002273477861,1507
STT,75.02310929188803,73.20357071581013,1.8195385760779093,132.13402045199345,9.763087035233127,0.988271961592837,93.42241127586873,96.23148786518904,1507
FTNT,60.419896521312005,58.60304049015362,1.8168560311583866,114.81999969482422,12.669998168945312,1.1807251479101253,98.83799934387207,98.41999912261963,1507
688578,45.71041329011345,43.896799027552674,1.813614262560778,122.2,14.180000000000007,1.428718379447345,106.31,100.07,1234
CNC,67.82544794190223,66.01246856709703,1.8129793748051897,98.52999877929688,11.700000762939453,0.9995144035564838,72.7599983215332,70.93000221252441,1507
002179,52.14917598587405,50.337951736315475,1.8112242495585642,105.62,10.260000000000005,1.4269022192279814,74.14,71.84,1699
300529,48.332042377869335,46.527834020011774,1.8042083578575632,122.22,11.260000000000005,1.482976146826012,104.68,102.74000000000001,1699
002459,33.503280329799765,31.724687868080093,1.7785924617196702,103.0,14.299999999999997,1.9157964229088476,94.57,90.48,1698
WDC,47.58585792443596,45.822392993551034,1.7634649308849335,188.77000427246094,26.128985949690048,1.8998989187187407,165.66137069059857,157.8253997779415,1507
603019,44.51750296559906,42.76166666666666,1.7558362989323844,128.12,11.550000000000011,1.4649297593310504,106.81,101.58,1686
CAH,83.05822222858666,81.30308036729105,1.75514186129562,214.39554285839054,13.67589982761973,1.2352065992779615,177.7413321397239,178.72434927245297,1507
601012,42.73451269935026,40.97947430596574,1.7550383933845244,125.68,11.299999999999997,1.728840097235733,112.81,107.31,1693
XOM,81.05380303112109,79.3012473692351,1.7525556618859854,121.80000305175781,8.253147155556519,0.8983775753652332,96.69520955677763,97.51362631090385,1507
LYB,69.14516484710785,67.39644758567462,1.74871726143324,93.27634459674685,9.717425036245551,0.809679184259729,64.44292833017323,68.3470280811333,1507
HSIC,73.17956208075287,71.43167882259903,1.7478832581538433,92.68000030517578,11.169998168945312,0.963034339681828,47.13999938964844,49.41999816894531,1507
600276,60.46222483814008,58.730888758092995,1.7313360800470865,116.87,9.849999999999994,1.0542410962637432,88.71000000000001,85.15,1699
300316,40.964537963507944,39.238069452619186,1.7264685108887583,85.91,12.689999999999998,1.2927008403584825,76.46,72.63,1699
PM,93.95587230124696,92.23296647021868,1.7229058310282812,181.9108406566332,13.477068371451935,1.1445078470424603,136.4810550886468,136.99470495969533,1507
002028,45.28927604473219,43.578063566804,1.711212477928193,162.4,18.72,1.5337569238727644,152.68,145.75,1699
300413,39.13131253678634,37.430382577987054,1.7009299587992939,93.01,10.040000000000006,1.2176170850889811,74.61000000000001,69.80000000000001,1699
000333,64.79166469194314,63.09302132701421,1.6986433649289097,108.0,10.36,0.9342344844114664,71.17,66.24000000000001,1688
HAS,66.15429635860849,64.46368709700556,1.690609261602926,89.21373953374697,8.798250791512558,0.903828587023117,50.65908464552412,53.92188009684452,1507
603606,39.50406121247792,37.83290759270159,1.671153619776339,88.5,8.68,1.3603610509268826,80.32,75.92,1699
ANET,51.75426503784544,50.08803698458099,1.6662280532644533,164.94000244140625,16.910003662109375,1.7345486738147453,154.46187782287598,148.6106185913086,1507
002837,31.62343143025309,29.96041200706298,1.6630194231901116,117.3,10.38000000000001,1.3835550617176793,102.06,95.69999999999999,1699
MDT,88.52717037548943,86.86612220105431,1.6610481744351027,119.0610930852249,7.981815072195403,0.8440221938914914,53.715245273094496,56.497758059639175,1507
SCHW,65.9368395338062,64.28202896757873,1.6548105662274686,102.27999877929688,9.506606564711426,0.916794999777065,74.29049689522566,75.68364811194637,1507
HWM,63.77173390463594,62.11744622769668,1.65428767693927,212.52000427246094,17.34736913069466,1.7269679852325974,202.51122901563093,201.4107940611642,1507
MRK,85.56126700197477,83.90826068798258,1.653006313992169,127.86619190435484,9.592575242525399,0.8949531691372926,72.37284961580337,74.02506388247983,1507
CHD,88.94845619321646,87.30640066352225,1.6420555296942243,115.31946839085369,15.361649233958751,0.8928845603702578,56.10610005314072,67.00109843146865,1507
WEC,86.21066505876493,84.57352206269707,1.637142996067883,117.24544884252298,15.906394982601086,1.0928798273952407,53.88513009728736,59.592983431346276,1507
TRMB,63.5227803203074,61.89428664994066,1.628493670366739,96.48999786376953,8.369998931884766,0.9047933672290777,73.79999732971191,75.32000160217285,1507
603899,48.45449676280165,46.83841671571513,1.6160800470865215,100.77,9.269999999999996,1.0872319863130187,75.16999999999999,70.27,1699
NFLX,58.20127268096984,56.59150296232126,1.6097697186485853,134.11500549316406,9.702995300292969,0.9683415754364025,116.90900611877441,115.85000228881836,1507
DUK,91.80833069635385,90.20183601100089,1.6064946853529578,128.9095041368372,8.23912755301943,0.7885043993785061,74.88594905425177,77.17875117663974,1507
TJX,83.61034730008238,82.01244380583925,1.5979034942431367,157.8300018310547,9.154466115854959,0.8454103018687804,123.2502776889943,126.30738791016073,1507
OMC,70.85106857963815,69.25407181091552,1.5969967687226247,102.30508247240607,7.821079558878253,0.8100965769038925,63.7600006882752,63.05481175251802,1507
002230,45.144808711006476,43.549605650382574,1.5952030606238965,82.0,9.050000000000004,1.077355394852682,56.65,52.980000000000004,1699
AEP,83.39701512346377,81.81076226572247,1.586252857741306,124.80000305175781,10.09970023558649,0.9130251186816298,66.47505949172191,70.40460306510795,1507
601021,52.012942907592695,50.42792819305474,1.5850147145379636,68.86,10.110000000000007,0.8545715015289868,38.06,38.900000000000006,1699
688303,41.12873030583874,39.54424467099167,1.5844856348470806,96.0,20.669999999999995,1.5386934895547837,78.16,71.22,1079
600845,44.883109540636035,43.30400471142521,1.579104829210836,78.02,7.259999999999991,1.03891219025947,57.919999999999995,54.44,1698
BALL,65.40934057335555,63.86157318769239,1.5477673856631546,96.38769858887126,9.314225929402,0.9539382290215387,53.60614578639525,50.42440600557758,1507
002410,40.1993525603296,38.65312536786345,1.5462271924661566,92.5,8.730000000000004,1.2170050068751146,83.85,80.33000000000001,1699
300442,35.88335109532267,34.3392539964476,1.544097098875074,75.8,13.049999999999997,1.335279777025831,63.83,58.400000000000006,1689
TXT,68.32991839861097,66.7900883321904,1.5398300664205822,97.17292796763766,7.45647561423695,0.7373939509241456,74.35134080194233,76.33383199097244,1507
002938,35.762083578575634,34.22344908769865,1.5386344908769867,66.64,6.82,0.9428362006452166,49.66,44.46,1699
600754,38.80241318422602,37.26487345497351,1.5375397292525013,68.06,7.079999999999998,1.077797362604458,47.78,45.58,1699
HOLX,71.14292638002837,69.60542800083174,1.5374983791966428,87.87999725341797,13.729999542236328,0.8950968637402998,56.729997634887695,59.31000328063965,1507
002352,51.03363797169811,49.49923349056604,1.5344044811320754,124.7,11.200000000000003,1.1539307306794178,95.85,85.03999999999999,1696
MKC,76.82997899452936,75.29758075401583,1.5323982405135201,98.35168142757139,8.488714104551825,0.8201020606988083,42.561728430438706,45.11262437251056,1507
GILD,71.88043472327185,70.35202735229673,1.528407370975129,127.8555398831075,10.60940272332374,1.0325909684865244,80.61384780518709,78.98111695795396,1507
NEE,68.77331670641642,67.24742052295674,1.52589618345968,86.94127599307285,6.9981835010985805,0.800444115720158,46.08291126964804,47.27524943943079,1507
SMCI,23.66271469097859,22.143260784946534,1.5194539060320535,122.9000015258789,27.67200469970703,2.3156422307282423,121.20100152492523,110.6580011844635,1507
PCAR,69.77866578994478,68.25964720199241,1.5190185879523763,117.8688612132517,9.149686334299346,0.9107730583632039,88.66753077258052,89.52310848254317,1507
OTIS,79.1103122053766,77.59431714784722,1.5159950575293912,105.3683785959389,8.018921861435032,0.7545627120495174,68.63419051610492,68.09701923047936,1454
HIG,76.81938137127779,75.30777574532327,1.5116056259545352,140.5,10.720420421171003,0.8748095498063888,113.00744766883518,121.74787236246712,1507
SYY,69.4230254549097,67.91336300033798,1.509662454571718,82.74889668436745,9.964980689107495,0.8691812881082273,54.16334098161738,59.4215368491189,1507
ED,81.52625810189926,80.01892617554098,1.5073319263582712,112.03249031429448,10.713040196282847,0.8450484160406079,55.1168543874395,58.51870510821525,1507
300346,32.61670609107037,31.10967474866943,1.5070313424009463,83.58,13.659999999999997,1.231773972153007,74.9,67.85,1691
CVS,68.06796267534284,66.56230699895895,1.5056556763838833,96.73377161793688,6.039462102113404,0.7338436574765249,54.644744213151725,53.240293191345096,1507
PNR,66.52315502763692,65.02215777129476,1.500997256342169,113.40879257756485,10.205283588993794,0.8107966974745286,91.62264596541445,91.3505205598186,1507
300142,34.06505591524426,32.56973513831666,1.4953207769276042,96.73,13.280000000000001,1.5440865381520172,86.72,82.78999999999999,1699
002475,37.97468510888758,36.482101236021194,1.4925838728663918,72.2,8.5,0.8472177769755403,58.830000000000005,55.39,1699
002851,33.92527957622131,32.43985285462036,1.4854267216009418,95.79,10.989999999999995,1.245323155648136,78.09,74.88999999999999,1699
IR,62.32292561729802,60.84742565955823,1.4754999577397876,105.92498570118153,8.43371428676133,0.7663528053807412,85.81762184405562,87.5278312710474,1507
603650,32.87966450853443,31.406503825779872,1.4731606827545616,78.45,9.760000000000005,1.1408520733585088,63.830000000000005,55.849999999999994,1699
000977,36.51362669816893,35.04393384524513,1.469692852923804,80.8,7.170000000000002,1.0190603596971846,64.83,60.580000000000005,1693
300748,31.668393172454383,30.199058269570333,1.4693349028840494,75.89,10.840000000000003,1.2574488940992747,65.64,60.38999999999999,1699
AEE,78.31372029339201,76.85762822221422,1.4560920711777945,105.96702983261127,10.435988940729281,0.8124466469000609,50.957846891396116,55.385659621249054,1507
LVS,47.52562775924947,46.07738833349181,1.4482394257576485,70.44999694824219,10.321667631033328,0.7901524785069941,41.146385808922986,41.494624967416904,1507
ES,66.80229404150083,65.36112676685018,1.441167274650665,81.41617628590672,9.326445440990852,0.8760010935098657,33.330467310642085,33.84820858457339,1507
600893,39.78877962085308,38.34902251184834,1.4397571090047394,80.76,9.11,1.186306297116147,61.11000000000001,54.03,1688
PFG,64.25794945265783,62.819692678295276,1.4382567743625623,92.0999984741211,9.141085570930983,0.7578167467194818,71.32898471408117,71.06268429035981,1507
600038,45.81846062759029,44.38220840734162,1.4362522202486678,84.28,8.469999999999992,1.031643735048699,51.86,49.24000000000001,1689
600885,38.398051795173636,36.965261918775745,1.432789876397881,81.24,8.469999999999999,0.971852225735671,59.279999999999994,56.50000000000001,1699
CTSH,68.8231598453347,67.41568957465095,1.4074702706837605,89.37476884697999,7.4750862628145995,0.7479097450341349,48.409324820452404,51.267437458498996,1507
NEM,50.53479160569066,49.132191168010685,1.4026004376799655,106.33999633789062,8.574248527779542,0.8821917737046887,77.50042016288003,76.78256050519214,1507
PNW,71.1443568486196,69.74500076502237,1.3993560835972356,93.66735663232865,8.382644232255082,0.7559179100834246,41.99513415219734,45.55626751606433,1507
OKE,57.027134657870555,55.631626777595685,1.3955078802748666,112.16650663637371,10.014655845551772,0.8469976120204621,98.39364729815034,102.5198589005413,1507
600009,52.34851303317536,50.95414691943128,1.394366113744076,88.9,6.420000000000002,0.9602219214705393,58.02000000000001,57.82,1688
EBAY,54.13265880133598,52.745458973259474,1.3871998280765088,100.76450298821169,5.6614981893103575,0.7342394939350665,75.67984952749988,74.66964383828159,1507
DAL,42.52173393505663,41.13696304453872,1.3847708905179068,72.33999633789062,10.399652879480065,0.8126773734135792,53.330714079733376,54.135580507955666,1507
OXY,43.76686793922773,42.38642386934874,1.380444069879,73.09385632268892,8.197350696492677,0.8759718984208595,64.4668180901366,62.26374633518436,1507
AOS,63.346661666165595,61.968866614526355,1.3777950516392359,89.40003412459153,5.262167130027457,0.6339092093876809,57.175404523794775,56.90216390804268,1507
C,56.57028708825059,55.20452934086198,1.3657577473886124,122.83999633789062,9.48391461714904,0.7946625899408464,92.09255147159215,93.77059853087557,1507
IRM,56.73502927865964,55.37240182200606,1.3626274566535774,124.90281594662777,11.824722533784907,1.1146363235488859,108.10777427046008,106.61328721748004,1507
SRE,67.571580634784,66.21044362255215,1.361137012231848,95.02684781216571,8.27898638139515,0.7452792339612183,53.685179311710634,56.448824752880746,1507
JCI,63.09332681214087,61.73890296325954,1.3544238488813456,123.77999877929688,9.814355121261286,0.7696618983049011,101.90041267943037,101.76788149247125,1507
300418,26.995185403178336,25.640771041789286,1.3544143613890525,70.66,10.04,1.322872784042442,58.779999999999994,52.379999999999995,1699
002891,33.66812907045589,32.31559502664299,1.352534043812907,74.0,7.480000000000004,0.9834174395675107,57.739999999999995,54.0,1689
002180,33.01468047337278,31.663094674556216,1.3515857988165683,58.99,5.800000000000004,0.8130333115656984,40.88,39.85,1690
BBWI,35.5322734350459,34.18717235208825,1.345101082957655,74.56691588186384,7.118625349375435,0.7125374042625295,67.44758473032589,63.67850462637247,1507
300339,25.968093270365998,24.630519480519478,1.337573789846517,84.84,16.46,1.620723694570372,76.75,63.709999999999994,1694
TPR,43.294696790606956,41.959924619250444,1.3347721713565106,131.39999389648438,9.933127709243585,0.9749761514888047,121.49832211043324,121.02812046585011,1507
002353,34.77027074749853,33.446215420835784,1.3240553266627428,77.77,7.900000000000006,0.8035701527959856,62.56999999999999,59.099999999999994,1699
302132,32.478768502072235,31.157418590882177,1.321349911190053,109.8,18.179999999999993,1.8302562888866598,102.55,94.39,1689
ACGL,62.161153138669114,60.839921794830886,1.3212313438382286,110.75115206472312,9.280771609964944,0.7915486041746594,88.90901410157369,88.50012432228213,1507
MAS,57.858761561678406,56.537933296117174,1.320828265561228,84.8019327734511,8.782241609963208,0.6741540194816321,57.55642178987599,58.82324282628677,1507
EQR,61.46919482211725,60.15280689342382,1.3163879286934435,80.96371866701398,8.054498690176437,0.7088757252578776,42.688474687678244,42.57538735919061,1507
BRO,69.51845770432348,68.20232804800615,1.3161296563173346,125.05022300623123,9.372794417833006,0.801297785018863,93.04475126623018,93.16456041805068,1507
000423,44.70566804002354,43.408022366097704,1.2976456739258388,72.91,9.150000000000006,0.7537649595862108,47.349999999999994,45.95,1699
ADM,58.425519146309355,57.14410645311614,1.2814126931932095,89.08401009371488,6.247356776679908,0.7324769304362003,62.793535012922625,63.40449145453999,1507
002384,26.461442024720423,25.18664508534432,1.2747969393761036,91.04,9.340000000000003,1.0723872268444123,81.13000000000001,77.76,1699
MET,59.67325437971822,58.40391339466546,1.26934098505276,86.54130525717898,8.919933998508043,0.6623334320122073,66.31586074257153,66.64379360575717,1507
AIG,56.38284657866711,55.11376433307108,1.2690822455960362,87.29000091552734,6.906191093144116,0.6774967047429672,69.89270273613224,72.44696670605856,1507
TSN,59.66268415399211,58.39429487675601,1.2683892772361047,88.6289227510954,12.31508996832462,0.7515169870428786,48.22160185805703,50.87837995154676,1507
AFL,68.24464910495085,66.98616243588053,1.2584866690703234,115.23882035448524,8.521262340472092,0.7482619302951741,91.73710381606294,93.59856842104328,1507
002281,31.838469688051795,30.58337257210124,1.255097115950559,75.58,8.25,0.9846559286410889,60.86,56.82,1699
002074,29.12540780141844,27.875490543735225,1.249917257683215,66.6,6.990000000000002,1.0288550834553025,55.08,51.64,1692
000999,38.01308416715715,36.76639199529135,1.2466921718658035,68.96,7.859999999999999,0.9803772231693134,46.599999999999994,44.37,1699
601318,60.38878752207181,59.144985285462035,1.2438022366097703,94.62,5.759999999999991,0.724037807063545,57.95,56.190000000000005,1699
REG,56.03508755499238,54.79189077273135,1.2431967822610142,75.08510305209781,7.7475074542800435,0.645781311409918,48.346964973377936,48.35215407796744,1507
600196,35.92878163625662,34.68761035903473,1.2411712772218952,91.69,10.93,1.2750646948140896,70.09,66.42,1699
GM,43.34495056413331,42.10505952906004,1.239891035073266,83.68000030517578,5.179662279165022,0.6336822604755074,65.7727156223113,68.83396104494163,1507
EQT,32.44342049616116,31.20987342660819,1.2335470695529671,62.22999954223633,6.0751967754493705,0.685429027627665,57.22377917308208,56.325404863358735,1507
000963,35.59805768098882,34.36829311359623,1.2297645673925839,53.94,6.559999999999995,0.7415529835714809,37.36,34.58,1699
CL,76.21011442092909,74.98319839476287,1.2269160261662166,105.54252164810639,6.255849019292356,0.6453568278522559,51.52046064405199,53.63888038430499,1507
600460,29.219697867298578,27.994626777251188,1.2250710900473933,74.78,11.780000000000001,1.0969882270569977,66.6,60.239999999999995,1688
EIX,55.987482979196734,54.764549477028766,1.222933502167978,82.52673714226451,8.533589104976407,0.6965099477201343,45.98594828731688,48.78155514887113,1507
CARR,48.896529528605136,47.67878778830365,1.2177417403014776,81.64756863614213,6.422582982386615,0.6168568294084613,70.55035012265336,69.26845683465417,1454
600438,29.493496174220127,28.29067686874632,1.202819305473808,67.86,6.700000000000003,0.8978213102157709,59.72,56.760000000000005,1699
300015,32.78930301240402,31.587926757235678,1.2013762551683402,92.69,8.450000000000003,1.1292720405633117,83.38,78.83,1693
XEL,60.750735642597924,59.55148011717232,1.1992555254256032,82.37421059086738,8.024974660203107,0.6825133398194227,39.69707580998359,41.7782385908937,1507
MGM,36.4941764878128,35.30957670549965,1.184599782313152,51.349998474121094,4.619998931884766,0.5712651515338069,42.32884681916435,44.54577966785016,1507
300627,30.46586815773985,29.283702177751614,1.1821659799882285,52.11,8.21,0.7423808117700176,35.95,32.620000000000005,1699
600316,27.31740435550324,26.13605650382578,1.1813478516774574,63.18,6.900000000000006,0.9716639894676999,52.980000000000004,49.35,1699
BAX,52.49578438754042,51.316060825989084,1.1797235615513257,84.79619291714924,8.257810852339844,0.8114899471851071,66.94563749312911,65.02295849678431,1507
PEG,61.11104828755057,59.931664259138216,1.1793840284123414,91.61510877406279,6.7966669504891115,0.6164913502849954,60.24835517772556,61.849641423517284,1507
D,57.14083939320518,55.967310966256804,1.173528426948367,74.36902085712246,9.737982968875393,0.7213028907587998,38.389885177975394,38.087826999641884,1507
VTR,48.07185114492821,46.90266568086151,1.1691854640666988,81.39149436750878,8.07412926484902,0.6549409732680687,65.57631450524366,69.51563503071688,1507
BSX,58.698998040526455,57.52988057051104,1.1691174700154163,109.5,10.8800048828125,0.7936307710260725,82.30999946594238,83.77999687194824,1507
300136,27.84508534432019,26.676727486756917,1.1683578575632725,66.28,10.600000000000001,0.9327640667666663,52.19,50.4,1699
002271,30.13526191877575,28.967733961153616,1.1675279576221307,64.14,5.469999999999999,0.8744336155377093,53.96,52.05,1699
300568,23.324643908181283,22.157227781047677,1.1674161271336079,61.2,9.799999999999997,1.0496714239104963,54.31,49.769999999999996,1699
DVN,35.09764823350549,33.93044264383734,1.1672055896681452,68.3072962511182,7.678289287716183,0.7792722697604563,63.93027157423502,63.139710375634685,1507
MOS,31.816969651698766,30.650057653612745,1.1669119980860168,72.13297206970242,8.261450238605512,0.8364023665102202,64.42175049983001,63.6749454656894,1507
SO,65.65104354688069,64.48732433784588,1.1637192090348267,100.01717763088456,6.122552104355464,0.6191090752714625,63.32989951104268,64.77881935645632,1507
002008,32.6735079458505,31.51044143613891,1.163066509711595,55.11,5.32,0.754236425747074,39.48,38.55,1699
CRH,58.4647761800679,57.30448316736348,1.1602930127044124,129.27999877929688,11.983223457418077,0.9221313855340831,112.62072977726478,111.8454630412633,1507
SYF,40.56247032997641,39.40336794201122,1.1591023879651905,86.47899627685547,9.481371266100318,0.6689768699957247,74.83903380674803,75.20727189516612,1507
000831,26.902783990582698,25.74449676280165,1.1582872277810476,66.0,8.32,0.9905261400080981,57.64,52.3,1699
600584,30.28262101534829,29.13087957497049,1.1517414403778041,53.43,5.809999999999995,0.7460371348549459,45.06,39.93,1694
002415,37.399988214496176,36.248261638185035,1.1517265763111373,70.48,7.369999999999997,0.7967163906615314,46.010000000000005,43.38000000000001,1697
WFC,47.69655235266754,46.545136194130215,1.1514161585373137,95.8499984741211,7.6324584578322,0.6629212425100905,76.88250439033176,76.30254579613226,1507
000988,29.623031194820488,28.472136550912303,1.1508946439081813,100.89,9.61,1.035660298722684,89.05,81.65,1699
600660,41.31368452030606,40.1630665097116,1.1506180105944672,74.58,7.939999999999998,0.8096578787180808,55.73,54.41,1699
L,63.98044150184935,62.83278815252804,1.1476533493213048,109.05999755859375,6.932458625725971,0.6180737263125803,80.33423338233621,81.07491620890578,1507
002241,26.55531489111242,25.412089464390817,1.143225426721601,58.43,5.75,0.779451945466986,51.72,50.199999999999996,1699
CTVA,50.43070488909205,49.293809725645325,1.13689516344672,77.01617137658134,6.178472254765879,0.5973305092184676,55.512497832611245,57.30195657902597,1507
000063,32.79781507656066,31.661266195524146,1.1365488810365136,56.7,6.039999999999999,0.7813804101541817,37.43000000000001,34.260000000000005,1698
002463,24.927622130665096,23.79254855797528,1.1350735726898176,84.45,9.400000000000006,0.999618015862015,77.22,71.62,1699
TAP,48.52221394535337,47.39423820222005,1.1279757431333168,65.40261959202181,5.988106867892704,0.6142166179700734,36.50652139231585,36.680347329551836,1507
INTC,38.39218875831597,37.2696568948602,1.1225318634557664,62.29252389915058,7.641075254433559,0.6605902852259006,43.30252412803242,42.930829452680676,1507
LUV,36.12373337185851,35.00452577684982,1.1192075950086904,60.24301339362448,6.763963726704631,0.6607338436788847,38.88260761635824,38.010064242486585,1507
300408,31.593231312536787,30.474814596821663,1.1184167157151266,55.12,7.969999999999999,0.6771440741049953,39.72,37.459999999999994,1699
FCX,34.558521423724855,33.44180016391354,1.1167212598113094,53.95026474352105,5.307689983049954,0.5833535051175327,48.460740179577556,48.00924571961066,1507
300457,25.33815820543093,24.223329397874853,1.1148288075560802,71.05,8.090000000000003,0.88405550303162,57.54,54.75,1694
ORLY,57.26609072720047,56.151476230380865,1.1146144968196108,108.72000122070312,7.410003662109375,0.6579119639530008,90.66400146484375,90.73200035095215,1507
NDAQ,58.58975684456568,57.477780639638986,1.1119762049266961,99.58999633789062,6.739571859444382,0.6191310282312759,74.7907703504353,76.74325011010528,1507
002432,30.00293113596234,28.89388463802237,1.1090464979399646,99.12,18.02000000000001,1.580392187884385,94.35000000000001,81.52000000000001,1699
SLB,36.12176002892948,35.014399611930926,1.1073604169985516,58.45187532848748,5.241447230932621,0.5504266445467594,46.831578548706155,46.79948281390466,1507
ETR,54.63072227936731,53.53023641088866,1.1004858684786494,97.92647691118988,7.44792147313278,0.6723632258160435,64.55542649882882,66.24582957753096,1507
BK,53.40387917033986,52.30836692423101,1.0955122461088544,118.8734421941467,7.8840465161027,0.6611953846031713,94.54821979468765,94.88653416727675,1507
CMS,58.633528236855526,57.544998756218625,1.0885294806369072,75.53878129175692,8.396921700749104,0.6224027254803758,34.06688740726731,36.44026845377058,1507
